ID;id_season;weekly_demand;family;category;fabric;color_rgb;length_type;silhouette_type;waist_type;neck_lapel_type;sleeve_length_type;heel_shape_type;toecap_type;woven_structure;knit_structure;print_type;archetype;moment;phase_in;phase_out;life_cycle_length;num_stores;num_sizes;has_plus_sizes;price;Production
11239;86;18983;Dresses;Dresses, jumpsuits and Complete set;WOVEN;229,53,129;Short;Evase;;Wrap collar;Sleeveless;;;Light;;Sin Estampado;Lady;CASUAL WORK;27/03/2023;21/05/2023;8;977;11;True;39.99;43123
11241;86;20678;T-shirt;Tops;CIRCULAR;129,105,81;Standard;Regular;;;;;;;;Sin Estampado;Authentic;TIME OFF;27/03/2023;21/05/2023;8;842;7;False;9.99;61661
11243;89;21211;Shirt;Tops;WOVEN;242,160,157;Standard;Straight;;Shirt-style collar;Long;;;Light;;Sin Estampado;;FORMAL WORK;03/06/2024;28/07/2024;8;1170;11;True;22.99;52209
11244;86;16470;T-shirt;Tops;CIRCULAR;234,116,142;Standard;Regular;;Rounded Neck;Short;;;Light;;Sin Estampado;Expert;TIME OFF;03/04/2023;28/05/2023;8;445;11;True;12.99;35975
11245;86;8334;Sweater;Tops;TRICOT;17,54,67;Standard;Oversize;;V-Neck;Long;;;;Thick point;Sin Estampado;;TIME OFF;05/12/2022;29/01/2023;8;445;7;True;29.99;12948
11246;87;4152;Shirt;Tops;WOVEN;0,0,0;Standard;Straight;;Shirt-style collar;Long;;;Light;;Sin Estampado;;FORMAL WORK;30/10/2023;10/12/2023;6;667;7;False;29.99;17407
11247;89;5676;Dresses;Dresses, jumpsuits and Complete set;WOVEN;233,227,214;Long;Evase;;Low cut;Fine Strap;;;Light;;Sin Estampado;;TIME OFF;08/07/2024;18/08/2024;6;555;5;False;59.99;15267
11248;88;13367;Trousers;Bottoms;WOVEN;0,0,0;Long;Slim;Regular Waist;;;;;;;Sin Estampado;Ideal;CASUAL WORK;15/01/2024;07/04/2024;12;672;5;False;29.99;28254
11249;87;12501;Cardigans;Tops;TRICOT;216,209,195;Standard;Straight;;Close-fitting;Long;;;;Thick point;Sin Estampado;Casual Chic;TIME OFF;11/09/2023;05/11/2023;8;656;11;False;29.99;33283
11250;87;3284;Dresses;Dresses, jumpsuits and Complete set;WOVEN;242,160,157;Long;Evase;;V-Neck;Wide Strap;;;Light;;Sin Estampado;Lady;TIME OFF;10/07/2023;20/08/2023;6;521;6;False;49.99;19178
11251;87;180;Jumpsuit;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Ankle brace;Straight;;Shirt-style collar;Long;;;Light;;Sin Estampado;Wow;CASUAL WORK;30/10/2023;24/12/2023;8;92;5;False;45.99;2525
11252;87;23234;T-shirt;Tops;CIRCULAR;133,65,142;;;;V-Neck;Long;;;Light;;Sin Estampado;Ideal;CASUAL EVENT;06/11/2023;31/12/2023;8;1130;7;False;19.99;35566
11253;89;1124;Trousers;Bottoms;TRICOT;236,170,117;Long;Palazzo;Adjustable / Rubber;;;;;;Midpoint;Sin Estampado;Authentic;TIME OFF;20/05/2024;14/07/2024;8;238;3;False;49.99;8729
11256;88;16968;Tops;Tops;TRICOT;79,132,84;Standard;Slim;;Rounded Neck;Wide Strap;;;;Fine point;Sin Estampado;Authentic;CASUAL WORK;08/04/2024;02/06/2024;8;1085;7;False;19.99;39770
11258;89;9358;Trousers;Bottoms;WOVEN;0,0,0;Standard;Straight;Regular Waist;;;;;Light;;Sin Estampado;Lady;CASUAL WORK;09/09/2024;01/12/2024;12;840;6;False;35.99;33052
11259;88;14539;Trousers;Bottoms;WOVEN;216,209,195;Crop;Straight;Regular Waist;;;;;;;Sin Estampado;;FORMAL WORK;01/04/2024;23/06/2024;12;882;6;False;29.99;28517
11260;86;2974;Trousers;Bottoms;TRICOT;233,227,214;Long;Palazzo;Adjustable / Rubber;;;;;;Thick point;Sin Estampado;;CASUAL WORK;01/05/2023;11/06/2023;6;176;4;False;29.99;8863
11261;88;1070;Sweater;Tops;TRICOT;233,227,214;Standard;Straight;;Boat;Long;;;;Fine point;Sin Estampado;Casual Chic;TIME OFF;04/03/2024;28/04/2024;8;95;3;False;29.99;9640
11263;89;2284;Shirt;Tops;WOVEN;242,240,235;Crop;Regular;;Shirt-style collar;Long;;;Light;;Sin Estampado;;CASUAL WORK;09/09/2024;03/11/2024;8;289;3;False;27.99;12267
11264;86;656;T-shirt;Tops;CIRCULAR;157,157,196;Standard;Straight;;V-Neck;Short;;;Medium;;Sin Estampado;;TIME OFF;30/01/2023;23/04/2023;12;120;5;False;15.99;7233
11266;86;1010;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;0,0,0;Midi;Evase;;V-Neck;Long;;;;;Sin Estampado;;CASUAL WORK;06/03/2023;28/05/2023;12;112;5;False;59.99;5558
11267;88;21179;Cardigans;Tops;TRICOT;0,0,0;Standard;Straight;;V-Neck;Long;;;;Thick point;Sin Estampado;Lady;CASUAL WORK;25/03/2024;19/05/2024;8;1152;7;False;29.99;54957
11268;89;376;Trousers;Bottoms;WOVEN;225,204,175;Long;Regular;Adjustable / Rubber;;;;;Light;;Sin Estampado;Casual Chic;CASUAL WORK;23/09/2024;01/12/2024;10;80;5;False;39.99;3301
11269;86;18931;Sweater;Tops;TRICOT;79,132,84;Standard;Straight;;Turtle neck;Long;;;;Fine point;Sin Estampado;;CASUAL WORK;05/12/2022;29/01/2023;8;1091;7;False;19.99;52236
11270;88;3466;Trousers;Bottoms;CIRCULAR;0,0,0;Long;Straight;Adjustable / Rubber;;;;;Medium;;Sin Estampado;Authentic;TIME OFF;26/02/2024;05/05/2024;10;458;6;False;29.99;28403
11271;86;4842;Dresses;Dresses, jumpsuits and Complete set;TRICOT;241,133,0;Short;Slim;;Close-fitting;Fine Strap;;;;Fine point;Sin Estampado;Lady;TIME OFF;01/05/2023;11/06/2023;6;308;7;False;19.99;17123
11272;88;584;Skirts;Bottoms;WOVEN;154,120,79;Short;Evase;Low Waist;;;;;Medium;;Sin Estampado;Authentic;TIME OFF;15/04/2024;09/06/2024;8;127;5;False;39.99;4049
11274;86;10122;Cardigans;Tops;TRICOT;233,227,214;Standard;Straight;;;;;;;Fine point;Sin Estampado;;CASUAL WORK;16/01/2023;12/03/2023;8;838;7;False;35.99;29507
11275;87;12210;Shirt;Tops;WOVEN;242,240,235;Long;Oversize;;Shirt-style collar;Long;;;Light;;Sin Estampado;;CASUAL WORK;28/08/2023;05/11/2023;10;709;11;False;29.99;29589
11276;88;11347;Skirts;Bottoms;WOVEN;189,22,62;Midi;Evase;Adjustable / Rubber;;;;;Light;;Flores;;CASUAL WORK;06/05/2024;16/06/2024;6;992;7;False;29.99;33924
11277;89;15248;Shirt;Tops;WOVEN;217,54,28;Standard;Straight;;Shirt-style collar;Long;;;Light;;Sin Estampado;;FORMAL WORK;03/06/2024;28/07/2024;8;1158;7;True;22.99;42903
11278;87;4056;Tops;Tops;CIRCULAR;0,0,0;Crop;Slim;;Word honor;Sleeveless;;;Light;;Sin Estampado;Authentic;TIME OFF;22/05/2023;30/07/2023;10;147;3;False;9.99;9536
11279;89;1023;Intimate;Accesories, Swim and Intimate;TRICOT;219,207,189;;;;;;;;;Thick point;Sin Estampado;Ideal;TIME OFF;26/08/2024;22/12/2024;17;87;3;False;45.99;2129
11280;87;2339;T-shirt;Tops;CIRCULAR;61,40,49;Standard;Regular;;Rounded Neck;Short;;;Light;;Sin Estampado;Authentic;TIME OFF;11/09/2023;05/11/2023;8;155;4;False;15.99;12095
11281;88;43378;Jeans;Bottoms;JEANS;15,15,15;Standard;Push Up;Low Waist;;;;;Medium;;Sin Estampado;;TIME OFF;11/12/2023;17/03/2024;14;962;12;True;25.99;90909
11282;86;3821;Dresses;Dresses, jumpsuits and Complete set;WOVEN;255,215,0;Long;Evase;;V-Neck;Short;;;Light;;Sin Estampado;Cosmopolitan;FORMAL WORK;01/05/2023;11/06/2023;6;242;6;False;39.99;10911
11283;87;1655;Trousers;Bottoms;WOVEN;66,64,46;Long;Palazzo;Adjustable / Rubber;;;;;Light;;Sin Estampado;Lady;CASUAL WORK;29/05/2023;23/07/2023;8;98;5;False;29.99;3746
11284;89;23426;Jumpsuit;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Long;;;Shirt-style collar;Long;;;Medium;;Sin Estampado;Authentic;CASUAL EVENT;14/10/2024;22/12/2024;10;784;7;False;59.99;25215
11286;87;8265;Skirts;Bottoms;CIRCULAR;219,207,189;Short;Slim;Adjustable / Rubber;;;;;Light;;Sin Estampado;Ideal;TIME OFF;10/07/2023;03/09/2023;8;627;7;False;17.99;26729
11287;87;10489;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;0,0,0;Short;Straight;;;Short;;;Medium;;Sin Estampado;Authentic;CASUAL WORK;11/09/2023;05/11/2023;8;434;5;False;35.99;20184
11290;87;2734;Trenchcoats;Outerwear;WOVEN;186,186,186;Long;Oversize;;Shirt-style collar;;;;Medium;;Sin Estampado;Ideal;CASUAL WORK;07/08/2023;15/10/2023;10;477;7;False;79.99;14086
11291;88;2698;Blazers;Outerwear;WOVEN;0,0,0;Standard;Straight;;;;;;;;Sin Estampado;Lady;CASUAL WORK;12/02/2024;07/04/2024;8;213;5;False;49.99;10604
11293;87;1397;Dresses;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Long;Evase;;Turtle neck;Sleeveless;;;Light;;Lunares/Topos;;CASUAL EVENT;06/11/2023;17/12/2023;6;335;11;False;69.99;16527
11295;88;2314;Shirt;Tops;WOVEN;255,255,255;Standard;Slim;;Shirt-style collar;Long;;;Light;;Sin Estampado;Ideal;FORMAL WORK;05/02/2024;14/04/2024;10;193;5;False;39.99;6946
11296;89;5466;Skirts;Bottoms;WOVEN;0,0,0;Midi;Evase;Regular Waist;;;;;;;Sin Estampado;;FORMAL WORK;02/09/2024;10/11/2024;10;682;7;False;39.99;23475
11297;89;3322;Trousers;Bottoms;WOVEN;162,130,120;Crop;Flared / Flare;Regular Waist;;;;;Medium;;Sin Estampado;;FORMAL WORK;07/10/2024;29/12/2024;12;590;6;True;29.99;27474
11298;87;8725;Jeans;Bottoms;JEANS;0,0,0;Standard;Straight;High Waist;;;;;Medium;;Sin Estampado;;CASUAL EVENT;16/10/2023;10/12/2023;8;548;8;False;39.99;18881
11299;87;188728;Tops;Tops;CIRCULAR;245,244,238;Standard;Slim;;Rounded Neck;Sleeveless;;;Light;;Sin Estampado;Expert;TIME OFF;22/05/2023;05/11/2023;24;1210;11;False;9.99;210294
11300;87;3500;T-shirt;Tops;CIRCULAR;29,80,144;Standard;Slim;;Rounded Neck;Short;;;Light;;Sin Estampado;Authentic;TIME OFF;11/09/2023;05/11/2023;8;294;5;False;15.99;19972
11302;86;13489;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;0,0,0;Long;Straight;;Low cut;Sleeveless;;;Light;;Sin Estampado;Casual Chic;TIME OFF;01/05/2023;11/06/2023;6;589;7;False;29.99;30702
11303;89;628;Trousers;Bottoms;CIRCULAR;0,0,0;Long;Flared / Flare;Regular Waist;;;;;Medium;;Sin Estampado;;CASUAL EVENT;08/07/2024;01/09/2024;8;49;5;False;22.99;2682
11305;86;27152;Shirt;Tops;WOVEN;229,53,129;Standard;Regular;;V-Neck;Long;;;Light;;Pañuelo;Casual Chic;CASUAL EVENT;08/05/2023;18/06/2023;6;922;11;True;39.99;33406
11306;87;3627;Shorts;Bottoms;WOVEN;233,227,214;Short;;Low Waist;;;;;Medium;;Sin Estampado;Expert;FORMAL WORK;29/05/2023;12/11/2023;24;174;5;False;17.99;15100
11307;86;457;Jackets;Outerwear;JEANS;23,26,28;Short;Straight;;Shirt-style collar;Long;;;Medium;;Sin Estampado;;TIME OFF;30/01/2023;26/03/2023;8;101;7;False;49.99;6163
11308;89;2567;Vest;Outerwear;WOVEN;0,0,0;Crop;;;V-Neck;;;;Light;;Sin Estampado;;FORMAL EVENT;04/11/2024;29/12/2024;8;296;7;False;35.99;16300
11309;89;10481;Shirt;Tops;WOVEN;0,130,195;Crop;Regular;;Shirt-style collar;Long;;;Light;;Sin Estampado;;CASUAL WORK;09/09/2024;03/11/2024;8;868;7;False;29.99;34132
11310;88;9020;Jackets;Outerwear;SYNTHETIC LEATHER;129,105,81;;Oversize;;Shirt-style collar;Long;;;Heavy;;Sin Estampado;;TIME OFF;04/03/2024;26/05/2024;12;322;4;False;59.99;14238
11311;87;1758;Tops;Tops;TRICOT;189,22,62;Standard;Straight;;Asymmetric;Sleeveless;;;;Fine point;Sin Estampado;Ideal;CASUAL EVENT;24/07/2023;20/08/2023;4;197;5;False;29.99;7997
11313;86;979;Jumpsuit;Dresses, jumpsuits and Complete set;CIRCULAR;189,22,62;Long;Straight;;Rounded Neck;Short;;;;;Sin Estampado;;TIME OFF;05/12/2022;26/02/2023;12;110;5;False;35.99;3498
11314;88;1672;Shirt;Tops;WOVEN;245,244,238;Crop;Straight;;Mao;Long;;;Medium;;Sin Estampado;Authentic;CASUAL WORK;05/02/2024;28/04/2024;12;109;5;False;45.99;2634
11315;89;56524;Trousers;Bottoms;CIRCULAR;81,77,50;Long;Jogger;Adjustable / Rubber;;;;;Medium;;Sin Estampado;;TIME OFF;19/08/2024;08/12/2024;16;1177;7;True;25.99;79236
11316;87;1759;Trousers;Bottoms;WOVEN;145,145,144;Long;Straight;Regular Waist;;;;;;;Sin Estampado;Wow;CASUAL EVENT;02/10/2023;10/12/2023;10;207;5;False;49.99;8224
11317;87;11120;Sweater;Tops;TRICOT;156,116,71;Medium;Straight;;Close-fitting;Long;;;;Fine point;Sin Estampado;Casual Chic;TIME OFF;28/08/2023;22/10/2023;8;801;7;False;25.99;27197
11320;86;4689;T-shirt;Tops;CIRCULAR;243,242,238;Standard;Oversize;;Rounded Neck;Short;;;Medium;;Flores;;TIME OFF;02/01/2023;26/03/2023;12;124;5;False;19.99;3931
11324;88;2029;Jackets;Outerwear;CIRCULAR;44,49,65;Standard;Evase;;Kimono;Long;;;Light;;Sin Estampado;Expert;TIME OFF;29/01/2024;24/03/2024;8;733;5;False;59.99;15000
11325;87;640;Dresses;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Long;;;Low cut;Sleeveless;;;Medium;;Sin Estampado;Casual Chic;FORMAL EVENT;17/07/2023;27/08/2023;6;53;5;False;180.0;1023
11326;89;13420;Jeans;Bottoms;JEANS;129,105,81;Long;Straight;High Waist;;;;;Light;;Animal;;TIME OFF;23/09/2024;03/11/2024;6;859;8;False;39.99;38271
11327;89;915;Jackets;Outerwear;JEANS;243,242,238;Standard;Oversize;;Shirt-style collar;Long;;;Medium;;Sin Estampado;Lady;TIME OFF;21/10/2024;15/12/2024;8;266;5;False;59.99;12119
11329;89;12646;T-shirt;Tops;CIRCULAR;147,135,125;Standard;Slim;;;;;;;;Sin Estampado;Lady;TIME OFF;29/07/2024;20/10/2024;12;514;7;False;12.99;33491
11330;86;6290;Sweater;Tops;TRICOT;141,173,212;Standard;Straight;;Rounded Neck;Long;;;;Thick point;Sin Estampado;;TIME OFF;05/12/2022;29/01/2023;8;363;7;False;29.99;15985
11331;87;1194;Jackets;Outerwear;JEANS;130,140,142;Medium;Straight;;Shirt-style collar;Long;;;Medium;;Sin Estampado;;TIME OFF;14/08/2023;05/11/2023;12;286;7;False;35.99;11718
11333;86;10203;Jeans;Bottoms;JEANS;219,207,189;Long;Wide leg;High Waist;;;;;Medium;;Sin Estampado;;TIME OFF;20/03/2023;14/05/2023;8;420;8;False;35.99;28035
11334;87;9551;Dresses;Dresses, jumpsuits and Complete set;SYNTHETIC LEATHER;0,0,0;Short;Straight;;Wrap collar;Three quarters;;;Heavy;;Sin Estampado;Lady;CASUAL WORK;28/08/2023;05/11/2023;10;489;7;False;45.99;20026
11335;86;287;Jackets;Outerwear;WOVEN;0,0,0;;;;Boat;;;;Light;;Sin Estampado;Ideal;FORMAL EVENT;20/03/2023;30/04/2023;6;32;1;False;70.0;397
11336;87;1190;Jumpsuit;Dresses, jumpsuits and Complete set;WOVEN;189,22,62;Long;Straight;;Halter;Fine Strap;;;Light;;Sin Estampado;;FORMAL EVENT;24/07/2023;03/09/2023;6;127;5;False;59.99;6387
11337;88;38767;Vest;Outerwear;CIRCULAR;0,0,0;Crop;Straight;;V-Neck;;;;Light;;Sin Estampado;Wow;FORMAL WORK;19/02/2024;26/05/2024;14;1151;7;False;22.99;62801
11338;88;246;Tops;Tops;JEANS;63,102,137;Crop;Slim;;;Fine Strap;;;Medium;;Sin Estampado;;TIME OFF;22/04/2024;19/05/2024;4;66;2;False;29.99;3761
11339;86;1448;Skirts;Bottoms;WOVEN;0,0,0;Short;Straight;Regular Waist;;;;;Light;;Jacquard;Wow;CASUAL EVENT;28/11/2022;08/01/2023;6;176;4;False;39.99;6953
11341;87;2222;Shorts;Bottoms;JEANS;219,207,189;Short;Straight;Adjustable / Rubber;;;;;Light;;Sin Estampado;;TIME OFF;05/06/2023;27/08/2023;12;366;7;False;25.99;15204
11343;87;11796;Sweater;Tops;TRICOT;81,77,50;Standard;Slim;;Perkins;Long;;;;Thick point;Sin Estampado;Lady;CASUAL WORK;16/10/2023;10/12/2023;8;672;7;False;29.99;19782
11344;86;2075;Blazers;Outerwear;WOVEN;233,227,214;Standard;Regular;;Flap;Long;;;Light;;Sin Estampado;Lady;FORMAL WORK;13/03/2023;07/05/2023;8;166;7;False;59.99;13042
11345;88;1044;Coats;Outerwear;WOVEN;81,77,50;Long;Oversize;;Flap;Long;;;Heavy;;Sin Estampado;Ideal;CASUAL WORK;11/12/2023;18/02/2024;10;275;7;False;179.99;4049
11346;87;6485;Shorts;Bottoms;JEANS;76,82,80;Short;Straight;Regular Waist;;;;;Medium;;Sin Estampado;;TIME OFF;10/07/2023;01/10/2023;12;591;8;False;22.99;30962
11347;89;1025;Jeans;Bottoms;JEANS;23,26,28;Crop;Straight;Adjustable / Rubber;;;;;;;Sin Estampado;;TIME OFF;12/08/2024;03/11/2024;12;58;5;False;39.99;3191
11348;88;21215;Coats;Outerwear;WOVEN;156,116,71;Long;Straight;;Funnel neck;Long;;;Heavy;;Sin Estampado;Lady;FORMAL WORK;27/11/2023;04/02/2024;10;1020;11;True;149.99;32262
11350;86;7931;Shirt;Tops;WOVEN;243,242,238;Crop;Regular;;Shirt-style collar;Short;;;Light;;Sin Estampado;Lady;CASUAL WORK;06/03/2023;30/04/2023;8;516;5;False;27.99;21450
11351;89;6531;Vest;Outerwear;WOVEN;0,0,0;Standard;Straight;;V-Neck;;;;Medium;;Sin Estampado;;FORMAL WORK;30/09/2024;08/12/2024;10;297;5;False;39.99;10480
11352;86;2477;Shirt;Tops;WOVEN;0,0,0;Long;Straight;;Turtle neck;Long;;;Light;;Sin Estampado;Lady;CASUAL EVENT;28/11/2022;22/01/2023;8;517;3;False;35.99;19036
11353;88;6463;Shirt;Tops;WOVEN;233,227,214;Standard;Straight;;Rounded Neck;Long;;;Light;;Sin Estampado;;CASUAL WORK;26/02/2024;21/04/2024;8;378;3;False;39.99;14878
11354;88;23581;Sweater;Tops;TRICOT;0,0,0;Standard;Straight;;Rounded Neck;Long;;;;Thick point;Sin Estampado;Lady;TIME OFF;27/11/2023;04/02/2024;10;966;11;False;29.99;33026
11355;86;33207;Sweater;Tops;TRICOT;203,78,68;Standard;Straight;;V-Neck;Long;;;;Fine point;Sin Estampado;;CASUAL WORK;30/01/2023;26/03/2023;8;1117;7;False;19.99;38953
11356;89;10399;Tops;Tops;TRICOT;57,28,29;Standard;Slim;;Rounded Neck;Wide Strap;;;;Fine point;Sin Estampado;;CASUAL EVENT;28/10/2024;22/12/2024;8;542;7;False;19.99;20534
11358;89;13003;Jackets;Outerwear;SYNTHETIC LEATHER;0,0,0;Short;Straight;;Shirt-style collar;Long;;;Medium;;Sin Estampado;Casual Chic;TIME OFF;07/10/2024;15/12/2024;10;855;3;False;59.99;36462
11360;87;84230;Shorts;Bottoms;JEANS;63,102,137;Short;Straight;High Waist;;;;;Medium;;Sin Estampado;;TIME OFF;05/06/2023;27/08/2023;12;1023;8;False;25.99;57029
11361;88;13723;Jumpsuit;Dresses, jumpsuits and Complete set;WOVEN;79,132,84;Long;;;Shirt-style collar;Sleeveless;;;Light;;Sin Estampado;;FORMAL WORK;19/02/2024;14/04/2024;8;1084;11;True;49.99;39327
11362;87;21703;Cardigans;Tops;TRICOT;186,186,186;Standard;Oversize;;V-Neck;Long;;;;Thick point;Sin Estampado;Casual Chic;TIME OFF;09/10/2023;31/12/2023;12;1153;7;False;29.99;38375
11364;87;4629;T-shirt;Tops;CIRCULAR;0,0,0;;;;;;;;;;Sin Estampado;Authentic;CASUAL WORK;07/08/2023;01/10/2023;8;284;5;False;17.99;17430
11365;87;902;Intimate;Accesories, Swim and Intimate;CIRCULAR;233,227,214;;;;;;;;;;Sin Estampado;Expert;TIME OFF;10/07/2023;29/10/2023;16;50;3;False;25.99;657
11366;89;29298;Sweater;Tops;TRICOT;0,0,0;Standard;Straight;;Close-fitting;Long;;;;Fine point;Sin Estampado;;CASUAL EVENT;04/11/2024;29/12/2024;8;1153;10;True;22.99;43134
11368;86;11534;Jeans;Bottoms;JEANS;175,198,207;Crop;Wide leg;High Waist;;;;;Medium;;Sin Estampado;;TIME OFF;20/03/2023;14/05/2023;8;419;8;False;35.99;28829
11369;88;37053;Trousers;Bottoms;WOVEN;79,132,84;Long;Jogger;Adjustable / Rubber;;;;;;;Sin Estampado;Casual Chic;TIME OFF;11/03/2024;11/08/2024;22;1151;7;False;29.99;66247
11370;88;5828;Sweater;Tops;TRICOT;81,77,50;Standard;Straight;;Perkins;Long;;;;Midpoint;Sin Estampado;Casual Chic;CASUAL EVENT;04/12/2023;28/01/2024;8;459;5;False;39.99;10697
11372;88;6124;Shorts;Bottoms;WOVEN;0,0,0;Short;;Low Waist;;;;;Medium;;Sin Estampado;;FORMAL WORK;11/12/2023;26/05/2024;24;140;5;False;19.99;24103
11373;86;14636;Trousers;Bottoms;WOVEN;98,141,102;;;Adjustable / Rubber;;;;;Light;;Sin Estampado;Lady;FORMAL WORK;02/01/2023;12/03/2023;10;958;11;False;29.99;37677
11375;88;33012;Tops;Tops;CIRCULAR;245,244,238;Standard;Slim;;Rounded Neck;Fine Strap;;;Light;;Sin Estampado;;TIME OFF;26/02/2024;21/04/2024;8;1048;7;False;9.99;70933
11377;87;58456;Shirt;Tops;WOVEN;243,242,238;Long;Regular;;Shirt-style collar;Sleeveless;;;Light;;Sin Estampado;Casual Chic;CASUAL WORK;03/04/2023;23/07/2023;16;1167;11;False;22.99;60209
11378;88;2165;Swimwear;Accesories, Swim and Intimate;CIRCULAR;241,133,0;;Cheeky;;;;;;;;Sin Estampado;Lady;TIME OFF;06/05/2024;30/06/2024;8;114;4;False;15.99;3108
11379;86;1221;Trousers;Bottoms;WOVEN;133,65,142;Maxi;Straight;Adjustable / Rubber;;;;;Light;;Sin Estampado;Wow;FORMAL EVENT;20/03/2023;11/06/2023;12;123;5;False;49.99;3178
11382;86;872;Dresses;Dresses, jumpsuits and Complete set;WOVEN;29,80,144;Midi;Evase;;Low cut;Fine Strap;;;Light;;Sin Estampado;;TIME OFF;02/01/2023;26/03/2023;12;150;5;False;35.99;4498
11383;87;16342;Dresses;Dresses, jumpsuits and Complete set;WOVEN;79,132,84;Midi;Straight;;Shirt-style collar;Long;;;Light;;Flores;;FORMAL WORK;28/08/2023;22/10/2023;8;1166;7;False;49.99;33657
11384;87;19656;Tops;Tops;TRICOT;248,211,200;Crop;Slim;;Wrap collar;Wide Strap;;;;Fine point;Sin Estampado;Expert;TIME OFF;22/05/2023;16/07/2023;8;936;7;False;15.99;32400
11385;87;25058;Tops;Tops;WOVEN;0,0,0;Standard;Straight;;V-Neck;Fine Strap;;;Light;;Sin Estampado;;FORMAL WORK;05/06/2023;22/10/2023;20;1144;11;False;17.99;49127
11387;89;198;Shorts;Bottoms;TRICOT;241,133,0;Short;Slim;High Waist;;;;;;Thick point;Sin Estampado;Lady;TIME OFF;03/06/2024;28/07/2024;8;23;3;False;19.99;751
11388;87;332;Tops;Tops;WOVEN;0,0,0;Crop;Slim;;Low cut;Fine Strap;;;Light;;Sin Estampado;;TIME OFF;29/05/2023;09/07/2023;6;47;3;False;29.99;1061
11390;86;477;Dresses;Dresses, jumpsuits and Complete set;WOVEN;233,227,214;Long;;;;;;;;;Sin Estampado;;FORMAL EVENT;20/03/2023;30/04/2023;6;46;4;False;190.0;396
11391;86;697;Dresses;Dresses, jumpsuits and Complete set;WOVEN;241,133,0;Short;Evase;;Close-fitting;Short;;;Light;;Flores;;TIME OFF;28/11/2022;05/03/2023;14;116;5;False;35.99;6209
11392;86;1687;Trousers;Bottoms;WOVEN;219,207,189;Standard;Regular;Adjustable / Rubber;;;;;Medium;;Sin Estampado;Authentic;TIME OFF;16/01/2023;09/04/2023;12;156;5;False;29.99;6036
11394;86;288;Blazers;Outerwear;LEATHER;0,0,0;Standard;Straight;;;;;;;;Sin Estampado;Casual Chic;CASUAL WORK;06/02/2023;19/03/2023;6;45;3;False;199.99;479
11395;89;6089;Jeans;Bottoms;JEANS;219,207,189;Ankle brace;Culotte;Regular Waist;;;;;Medium;;Sin Estampado;;TIME OFF;17/06/2024;08/09/2024;12;1013;8;False;29.99;35455
11396;89;17173;Jumpsuit;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Long;Straight;;Off Shoulder;;;;Medium;;Sin Estampado;;FORMAL EVENT;04/11/2024;29/12/2024;8;796;6;False;49.99;26526
11397;89;3404;Tops;Tops;JEANS;243,242,238;Standard;Slim;;;;;;;;Sin Estampado;;TIME OFF;08/07/2024;18/08/2024;6;700;5;False;25.99;29801
11398;87;24868;Skirts;Bottoms;JEANS;23,26,28;Maxi;Straight;Regular Waist;;;;;Medium;;Sin Estampado;;TIME OFF;05/06/2023;27/08/2023;12;730;7;False;35.99;49151
11400;86;1206;Trousers;Bottoms;WOVEN;0,0,0;Long;;Adjustable / Rubber;;;;;Light;;Sin Estampado;Ideal;FORMAL EVENT;13/02/2023;12/03/2023;4;129;5;False;49.99;6483
11401;87;2697;Dresses;Dresses, jumpsuits and Complete set;WOVEN;79,132,84;Long;Straight;;Low cut;Fine Strap;;;Light;;Sin Estampado;Authentic;CASUAL WORK;05/06/2023;16/07/2023;6;108;7;False;39.99;4679
11402;89;1209;Skirts;Bottoms;WOVEN;206,194,184;Long;Pencil;;;;;;Light;;Sin Estampado;;FORMAL WORK;05/08/2024;22/12/2024;20;113;5;False;25.99;4000
11403;86;2420;Tops;Tops;CIRCULAR;81,77,50;Standard;Slim;;Rounded Neck;Sleeveless;;;Light;;Sin Estampado;;CASUAL WORK;27/02/2023;23/04/2023;8;327;3;False;22.99;17808
11404;89;9237;Jeans;Bottoms;JEANS;34,38,47;Long;Straight;High Waist;;;;;Medium;;Sin Estampado;;TIME OFF;02/09/2024;27/10/2024;8;382;8;False;39.99;24081
11405;87;2044;T-shirt;Tops;CIRCULAR;29,80,144;Standard;Relaxed;;Rounded Neck;Short;;;Medium;;Sin Estampado;Authentic;TIME OFF;29/05/2023;20/08/2023;12;152;5;False;12.99;7603
11408;87;7679;Sweater;Tops;TRICOT;79,132,84;Standard;Straight;;Close-fitting;Long;;;;Fine point;Sin Estampado;Authentic;CASUAL WORK;04/09/2023;29/10/2023;8;226;5;False;39.99;10857
11409;86;989;Sweater;Tops;TRICOT;197,213,99;Standard;Slim;;Asymmetric;Long;;;;Fine point;Sin Estampado;Lady;CASUAL EVENT;13/03/2023;07/05/2023;8;276;5;False;29.99;10924
11410;86;1513;Shirt;Tops;WOVEN;242,160,157;;Slim;;Shirt-style collar;Long;;;Light;;Otros Estampados;Lady;FORMAL EVENT;10/04/2023;04/06/2023;8;146;3;False;45.99;8262
