ID;id_season;family;category;fabric;color_rgb;length_type;silhouette_type;waist_type;neck_lapel_type;sleeve_length_type;heel_shape_type;toecap_type;woven_structure;knit_structure;print_type;archetype;moment;phase_in;phase_out;life_cycle_length;num_stores;num_sizes;has_plus_sizes;price;Production;weekly_demand
11545;invierno;Shirt;Tops;WOVEN;81,77,50;Standard;Oversize;;Shirt-style collar;Long;;;Light;;Sin Estampado;Wow;CASUAL WORK;30/10/2023;24/12/2023;8;103;5;FALSE;29.99;2765;1313
11546;verano;Skirts;Bottoms;TRICOT;30,40,101;Midi;Slim;Adjustable / Rubber;;;;;;Midpoint;Sin Estampado;;CASUAL WORK;30/1/2023;26/3/2023;8;517;7;FALSE;29.99;15034;4406
11547;verano;T-shirt;Tops;CIRCULAR;245,244,238;Long;Oversize;;;;;;;;Sin Estampado;Lady;TIME OFF;25/3/2024;16/6/2024;12;881;6;FALSE;12.99;76102;37869
11548;verano;Jackets;Outerwear;JEANS;45,57,78;Standard;Straight;;Shirt-style collar;Long;;;Medium;;Sin Estampado;;TIME OFF;6/2/2023;2/4/2023;8;607;7;FALSE;39.99;18607;11167
11550;verano;Shirt;Tops;WOVEN;243,242,238;Standard;Straight;;V-Neck;Three quarters;;;Light;;Sin Estampado;;FORMAL EVENT;20/2/2023;14/5/2023;12;132;3;FALSE;59.99;2616;621
11552;verano;Cardigans;Tops;TRICOT;156,116,71;Standard;Straight;;V-Neck;Long;;;;Thick point;Sin Estampado;;TIME OFF;27/2/2023;23/4/2023;8;539;7;FALSE;39.99;13632;4510
11553;invierno;Skirts;Bottoms;WOVEN;233,227,214;Midi;;;;;;;;;Rayas;;FORMAL WORK;28/8/2023;22/10/2023;8;450;11;FALSE;35.99;19092;11788
11554;invierno;T-shirt;Tops;CIRCULAR;245,244,238;Standard;Regular;;Rounded Neck;Short;;;;;Sin Estampado;;TIME OFF;23/9/2024;17/11/2024;8;118;5;FALSE;15.99;4011;1111
11555;invierno;Tops;Tops;CIRCULAR;0,0,0;Standard;Oversize;;Rounded Neck;Short;;;Medium;;Sin Estampado;Expert;FORMAL WORK;24/7/2023;17/9/2023;8;81;5;FALSE;29.99;3606;827
11556;invierno;Skirts;Bottoms;TRICOT;189,22,62;Short;Straight;Adjustable / Rubber;;;;;;Fine point;Sin Estampado;Authentic;TIME OFF;2/10/2023;26/11/2023;8;107;7;FALSE;29.99;5351;768
11557;invierno;Coats;Outerwear;WOVEN;145,145,144;Long;Slim;;Flap;Long;;;Heavy;;Sin Estampado;Ideal;FORMAL WORK;21/10/2024;15/12/2024;8;110;3;FALSE;75.99;3410;293
11558;verano;Dresses;Dresses, jumpsuits and Complete set;WOVEN;225,204,175;Long;Evase;;V-Neck;Short;;;Light;;Sin Estampado;Casual Chic;TIME OFF;27/3/2023;23/4/2023;4;141;7;TRUE;35.99;5974;3423
11560;verano;Jeans;Bottoms;JEANS;0,0,0;Standard;Push Up;Low Waist;;;;;Medium;;Sin Estampado;;TIME OFF;11/12/2023;3/3/2024;12;1009;12;FALSE;25.99;77775;15244
11561;invierno;Jumpsuit;Dresses, jumpsuits and Complete set;CIRCULAR;0,0,0;Long;Straight;;V-Neck;Long;;;;;Sin Estampado;Lady;CASUAL EVENT;14/10/2024;8/12/2024;8;1028;11;TRUE;59.99;28242;12132
11562;invierno;Dresses;Dresses, jumpsuits and Complete set;WOVEN;79,132,84;Short;Evase;;Shirt-style collar;Long;;;Medium;;Geométric;;FORMAL WORK;16/9/2024;10/11/2024;8;981;7;FALSE;39.99;33333;5273
11564;verano;Cardigans;Tops;TRICOT;243,242,238;Standard;Straight;;Close-fitting;Long;;;;Midpoint;Sin Estampado;;CASUAL EVENT;30/1/2023;26/3/2023;8;743;11;FALSE;39.99;21578;11283
11565;invierno;Trousers;Bottoms;WOVEN;0,0,0;Long;Regular;High Waist;;;;;Light;;Sin Estampado;Lady;CASUAL WORK;14/10/2024;22/12/2024;10;88;5;FALSE;35.99;3430;365
11566;invierno;Jackets;Outerwear;WOVEN;0,0,0;;;;Boat;;;;Light;;Sin Estampado;;FORMAL EVENT;17/7/2023;27/8/2023;6;12;1;FALSE;70.0;159;67
11567;verano;Sweater;Tops;TRICOT;81,77,50;Medium;Straight;;Pole;Short;;;;Thick point;Sin Estampado;Authentic;CASUAL WORK;15/4/2024;9/6/2024;8;1092;7;FALSE;25.99;37276;19694
11569;invierno;Skirts;Bottoms;WOVEN;145,145,144;Midi;Straight;Regular Waist;;;;;;;Sin Estampado;Expert;CASUAL WORK;7/10/2024;15/12/2024;10;575;5;FALSE;35.99;19117;5994
11570;invierno;Jackets;Outerwear;WOVEN;233,227,214;Medium;Oversize;;Rounded Neck;Long;;;Heavy;;Sin Estampado;Casual Chic;TIME OFF;11/9/2023;19/11/2023;10;1089;7;FALSE;59.99;64793;18674
11571;verano;Trousers;Bottoms;WOVEN;226,211,110;Long;Straight;High Waist;;;;;Light;;Sin Estampado;;FORMAL EVENT;20/3/2023;11/6/2023;12;80;5;FALSE;45.99;2647;782
11572;verano;Tops;Tops;TRICOT;233,227,214;Standard;Straight;;V-Neck;Wide Strap;;;;Midpoint;Sin Estampado;;TIME OFF;24/4/2023;4/6/2023;6;838;7;FALSE;19.99;34146;19974
11573;invierno;Dresses;Dresses, jumpsuits and Complete set;TRICOT;162,130,120;Midi;Straight;;Perkins;Long;;;;Midpoint;Sin Estampado;Lady;TIME OFF;21/10/2024;15/12/2024;8;524;7;FALSE;39.99;13412;3819
11574;invierno;Sweater;Tops;TRICOT;102,102,102;Standard;Straight;;Close-fitting;Long;;;;Thick point;Sin Estampado;Casual Chic;TIME OFF;11/9/2023;5/11/2023;8;826;7;FALSE;29.99;37122;10442
11577;invierno;Skirts;Bottoms;TRICOT;0,0,0;Mini/Micro;Straight;Regular Waist;;;;;;Midpoint;Sin Estampado;Casual Chic;TIME OFF;2/10/2023;26/11/2023;8;73;5;FALSE;29.99;2712;276
11578;verano;Shirt;Tops;WOVEN;233,227,214;Standard;Evase;;Rounded Neck;Short;;;Light;;Sin Estampado;Authentic;TIME OFF;8/5/2023;18/6/2023;6;543;4;FALSE;25.99;20601;10011
11579;invierno;Trousers;Bottoms;WOVEN;81,77,50;Long;Wide leg;Regular Waist;;;;;;;Sin Estampado;Ideal;CASUAL WORK;3/6/2024;25/8/2024;12;390;7;TRUE;29.99;18752;8325
11580;invierno;Puffer coats;Outerwear;WOVEN;79,132,84;Medium;Straight;;Hood;Long;;;Medium;;Sin Estampado;Casual Chic;TIME OFF;2/10/2023;24/12/2023;12;879;11;FALSE;69.99;44369;24671
11582;verano;Trousers;Bottoms;TRICOT;104,51,15;Long;Flared / Flare;Adjustable / Rubber;;;;;;Fine point;Sin Estampado;;CASUAL WORK;13/2/2023;9/4/2023;8;322;7;FALSE;29.99;19926;1144
11583;verano;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;216,209,195;Midi;Straight;;Rounded Neck;Sleeveless;;;Light;;Sin Estampado;Ideal;TIME OFF;25/3/2024;2/6/2024;10;968;11;FALSE;19.99;75501;25123
11584;verano;Vest;Outerwear;WOVEN;0,0,0;Crop;Slim;;;;;;;;Sin Estampado;Casual Chic;CASUAL WORK;22/4/2024;30/6/2024;10;368;7;FALSE;35.99;15709;9145
11586;invierno;Dresses;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Long;Straight;;Low cut;Fine Strap;;;Light;;Sin Estampado;;CASUAL EVENT;6/11/2023;3/12/2023;4;107;4;FALSE;69.99;4928;1182
11587;verano;Shorts;Bottoms;JEANS;235,182,181;Short;Straight;Low Waist;;;;;Medium;;Sin Estampado;;TIME OFF;20/5/2024;14/7/2024;8;86;5;FALSE;25.99;1620;814
11589;invierno;Blazers;Outerwear;WOVEN;229,53,129;Standard;Oversize;;Flap;Long;;;Medium;;Sin Estampado;Lady;FORMAL WORK;14/8/2023;8/10/2023;8;374;7;FALSE;59.99;13289;2257
11590;verano;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;216,112,96;Long;Slim;;V-Neck;Fine Strap;;;Light;;Sin Estampado;Authentic;CASUAL EVENT;17/4/2023;11/6/2023;8;357;5;FALSE;59.99;12714;5412
11591;verano;Tops;Tops;CIRCULAR;54,31,18;Standard;Straight;;;;;;;;Sin Estampado;Ideal;TIME OFF;27/3/2023;21/5/2023;8;491;7;FALSE;22.99;25592;9025
11592;invierno;Dresses;Dresses, jumpsuits and Complete set;WOVEN;29,80,144;Midi;Straight;;Shirt-style collar;Long;;;Light;;Jacquard;;CASUAL WORK;16/10/2023;26/11/2023;6;920;11;FALSE;45.99;25831;4161
11593;invierno;Trousers;Bottoms;CIRCULAR;132,97,71;Long;Palazzo;High Waist;;;;;Light;;Sin Estampado;Authentic;TIME OFF;22/5/2023;13/8/2023;12;982;7;FALSE;22.99;51679;29729
11594;verano;T-shirt;Tops;CIRCULAR;29,80,144;Standard;Regular;;Rounded Neck;Short;;;Light;;Sin Estampado;Authentic;TIME OFF;19/2/2024;9/6/2024;16;1135;11;FALSE;7.99;147802;94216
11595;invierno;Tops;Tops;WOVEN;79,132,84;Standard;Straight;;Rounded Neck;Fine Strap;;;Light;;Sin Estampado;;FORMAL WORK;5/6/2023;30/7/2023;8;629;7;FALSE;17.99;29969;19237
11597;invierno;Jeans;Bottoms;JEANS;63,102,137;Long;Flared / Flare;Regular Waist;;;;;Medium;;Sin Estampado;;TIME OFF;14/8/2023;5/11/2023;12;912;12;FALSE;29.99;68476;27912
11598;invierno;Shirt;Tops;WOVEN;234,229,225;Standard;Evase;;V-Neck;Long;;;Light;;Flores;;CASUAL WORK;4/9/2023;29/10/2023;8;1000;11;FALSE;25.99;41353;17700
11599;invierno;Shirt;Tops;WOVEN;116,60,69;Standard;Straight;;Turtle neck;Sleeveless;;;Light;;Geométric;;FORMAL WORK;9/9/2024;20/10/2024;6;1079;7;FALSE;25.99;40428;19181
11600;verano;Swimwear;Accesories, Swim and Intimate;CIRCULAR;141,173,212;;;;;;;;;;Sin Estampado;Casual Chic;TIME OFF;29/4/2024;23/6/2024;8;33;4;FALSE;19.99;1553;347
11602;verano;Tops;Tops;CIRCULAR;242,160,157;Standard;Straight;;Rounded Neck;Sleeveless;;;Light;;Sin Estampado;Authentic;TIME OFF;27/3/2023;21/5/2023;8;709;7;TRUE;7.99;37392;12700
11604;invierno;Dresses;Dresses, jumpsuits and Complete set;TRICOT;79,132,84;Midi;Slim;;V-Neck;Long;;;;Fine point;Sin Estampado;Casual Chic;CASUAL WORK;28/8/2023;19/11/2023;12;1139;7;FALSE;29.99;49297;22302
11606;verano;Trousers;Bottoms;WOVEN;0,0,0;;;High Waist;;;;;;;Sin Estampado;;FORMAL WORK;26/12/2022;5/3/2023;10;311;8;FALSE;35.99;13979;6238
11608;invierno;Jeans;Bottoms;JEANS;76,82,80;Crop;Straight;Regular Waist;;;;;Medium;;Sin Estampado;;TIME OFF;14/8/2023;8/10/2023;8;184;8;FALSE;39.99;11872;4209
11610;invierno;Shirt;Tops;WOVEN;29,80,144;Crop;Evase;;Rounded Neck;Sleeveless;;;Light;;Sin Estampado;;TIME OFF;29/5/2023;23/7/2023;8;115;5;FALSE;29.99;3228;1481
11612;invierno;Coats;Outerwear;WOVEN;156,116,71;Medium;Slim;;Peak Lapel;Long;;;Medium;;Sin Estampado;Lady;FORMAL WORK;28/8/2023;17/12/2023;16;849;7;FALSE;79.99;29704;17716
11615;invierno;Dresses;Dresses, jumpsuits and Complete set;WOVEN;133,65,142;Short;Slim;;Off Shoulder;Long;;;Light;;Jacquard;;CASUAL EVENT;23/10/2023;3/12/2023;6;524;7;FALSE;39.99;19941;4488
11616;invierno;Trenchcoats;Outerwear;SYNTHETIC LEATHER;129,105,81;Standard;Straight;;Shirt-style collar;;;;Heavy;;Sin Estampado;Lady;FORMAL WORK;4/9/2023;12/11/2023;10;302;7;FALSE;89.99;14729;5151
11617;verano;Dresses;Dresses, jumpsuits and Complete set;WOVEN;129,105,81;Long;Straight;;Low cut;Fine Strap;;;Light;;Sin Estampado;Cosmopolitan;CASUAL EVENT;1/5/2023;28/5/2023;4;157;6;FALSE;45.99;9495;1838
11618;verano;Skirts;Bottoms;CIRCULAR;0,0,0;Long;Evase;Adjustable / Rubber;;;;;Medium;;Sin Estampado;Lady;CASUAL WORK;4/12/2023;7/4/2024;18;109;5;FALSE;39.99;6835;1856
11619;verano;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;233,227,214;Midi;Straight;;Rounded Neck;Sleeveless;;;Medium;;Sin Estampado;Lady;TIME OFF;8/5/2023;18/6/2023;6;814;7;FALSE;29.99;31554;6334
11620;invierno;Sweater;Tops;TRICOT;49,47,72;Standard;Straight;;Perkins;Long;;;;Midpoint;Sin Estampado;Casual Chic;CASUAL WORK;16/10/2023;10/12/2023;8;1109;7;FALSE;29.99;37957;13245
11623;verano;Cardigans;Tops;TRICOT;189,22,62;Standard;Straight;;Perkins;Long;;;;Fine point;Sin Estampado;Ideal;TIME OFF;4/3/2024;28/4/2024;8;515;7;FALSE;35.99;18086;3381
11624;invierno;Dresses;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Long;Straight;;V-Neck;Short;;;Light;;Sin Estampado;Lady;FORMAL WORK;29/7/2024;20/10/2024;12;180;5;FALSE;59.99;6402;3008
11625;verano;Dresses;Dresses, jumpsuits and Complete set;TRICOT;233,227,214;Long;Straight;;Close-fitting;Wide Strap;;;;Thick point;Sin Estampado;;TIME OFF;27/3/2023;21/5/2023;8;408;7;FALSE;39.99;14654;2956
11627;invierno;Tops;Tops;TRICOT;29,80,144;Crop;Slim;;Wrap collar;Wide Strap;;;;Fine point;Sin Estampado;Expert;TIME OFF;22/5/2023;16/7/2023;8;959;7;FALSE;15.99;43290;26482
11628;invierno;T-shirt;Tops;CIRCULAR;229,53,129;Standard;Regular;;V-Neck;Short;;;Light;;Sin Estampado;Authentic;TIME OFF;29/5/2023;6/8/2023;10;537;7;FALSE;19.99;32252;24960
11629;invierno;Tops;Tops;TRICOT;67,9,37;Long;Slim;;Turtle neck;Sleeveless;;;;Fine point;Sin Estampado;Casual Chic;TIME OFF;4/9/2023;26/11/2023;12;96;5;FALSE;19.99;2736;2037
11631;invierno;Tops;Tops;TRICOT;229,53,129;Standard;Slim;;Low cut;Fine Strap;;;;Fine point;Sin Estampado;Authentic;TIME OFF;20/5/2024;14/7/2024;8;293;7;FALSE;19.99;10328;2960
11632;verano;Trousers;Bottoms;CIRCULAR;189,22,62;Standard;Straight;Regular Waist;;;;;Heavy;;Sin Estampado;;CASUAL EVENT;5/12/2022;26/2/2023;12;114;5;FALSE;35.99;3985;1440
11633;invierno;Intimate;Accesories, Swim and Intimate;TRICOT;233,227,214;;;;;;;;;;Sin Estampado;;TIME OFF;30/9/2024;10/11/2024;6;32;1;FALSE;9.99;2013;324
11634;invierno;Shirt;Tops;WOVEN;0,130,195;Crop;Straight;;Shirt-style collar;Short;;;Light;;Sin Estampado;;TIME OFF;3/6/2024;28/7/2024;8;177;3;FALSE;49.99;9221;2961
11636;invierno;Dresses;Dresses, jumpsuits and Complete set;WOVEN;233,227,214;Short;Evase;;Wrap collar;Three quarters;;;Light;;Flores;;TIME OFF;5/8/2024;15/9/2024;6;324;6;FALSE;39.99;19814;2067
11638;invierno;T-shirt;Tops;CIRCULAR;189,22,62;Standard;Regular;;Rounded Neck;Short;;;Light;;Sin Estampado;Authentic;TIME OFF;3/6/2024;20/10/2024;20;1156;6;FALSE;12.99;67415;45976
11641;verano;Dresses;Dresses, jumpsuits and Complete set;TRICOT;79,132,84;Midi;Evase;;Close-fitting;Long;;;;Thick point;Sin Estampado;;CASUAL WORK;27/2/2023;23/4/2023;8;436;11;TRUE;39.99;10873;9484
11642;verano;Shirt;Tops;WOVEN;242,160,157;Standard;Regular;;Shirt-style collar;Long;;;Light;;Sin Estampado;Casual Chic;TIME OFF;13/3/2023;21/5/2023;10;1181;11;TRUE;29.99;57027;42453
11643;verano;Shorts;Bottoms;JEANS;245,244,238;;Straight;Low Waist;;;;;Medium;;Sin Estampado;;TIME OFF;6/5/2024;30/6/2024;8;320;8;FALSE;25.99;17882;4059
11644;invierno;Dresses;Dresses, jumpsuits and Complete set;WOVEN;59,58,96;Midi;Evase;;;Sleeveless;;;Light;;Sin Estampado;;CASUAL WORK;23/9/2024;1/12/2024;10;94;5;FALSE;39.99;3908;859
11646;invierno;Tops;Tops;CIRCULAR;241,133,0;;;;;;;;;;Sin Estampado;Expert;TIME OFF;29/5/2023;23/7/2023;8;751;5;FALSE;15.99;23965;13325
11647;invierno;T-shirt;Tops;CIRCULAR;193,163,124;Standard;Straight;;Rounded Neck;Short;;;Light;;Sin Estampado;Expert;CASUAL EVENT;25/9/2023;22/10/2023;4;216;3;FALSE;22.99;10642;2673
11648;verano;Tops;Tops;CIRCULAR;0,0,0;Standard;Slim;;;;;;;;Sin Estampado;;CASUAL EVENT;13/3/2023;7/5/2023;8;159;3;FALSE;22.99;13543;1554
11649;invierno;T-shirt;Tops;CIRCULAR;245,244,238;Standard;Regular;;V-Neck;Short;;;Light;;Sin Estampado;Expert;TIME OFF;15/5/2023;20/8/2023;14;981;12;FALSE;12.99;90141;46317
11651;invierno;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;133,65,142;Short;Straight;;Rounded Neck;Short;;;Medium;;Sin Estampado;Expert;CASUAL EVENT;6/11/2023;31/12/2023;8;825;5;FALSE;29.99;29461;8755
11652;verano;Jeans;Bottoms;JEANS;0,0,0;Standard;Skinny;High Waist;;;;;Medium;;Sin Estampado;;TIME OFF;11/12/2023;3/3/2024;12;954;12;TRUE;25.99;74345;12127
11653;invierno;Skirts;Bottoms;WOVEN;0,0,0;Short;Straight;Regular Waist;;;;;;;Sin Estampado;Expert;FORMAL EVENT;4/11/2024;29/12/2024;8;276;5;FALSE;39.99;8632;4096
11654;verano;Jeans;Bottoms;JEANS;63,102,137;Long;Flared / Flare;Regular Waist;;;;;Medium;;Sin Estampado;;TIME OFF;11/12/2023;9/6/2024;26;1022;12;TRUE;29.99;87624;66893
11655;verano;Shorts;Bottoms;JEANS;63,102,137;Short;Mom;High Waist;;;;;Medium;;Sin Estampado;;TIME OFF;15/4/2024;9/6/2024;8;1063;12;TRUE;19.99;75044;33134
11656;verano;Dresses;Dresses, jumpsuits and Complete set;WOVEN;79,132,84;Maxi;Evase;;Halter;Sleeveless;;;;;Sin Estampado;Authentic;FORMAL EVENT;11/3/2024;2/6/2024;12;108;5;FALSE;89.99;2215;1220
11657;invierno;Dresses;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Mini/Micro;Straight;;Low cut;Wide Strap;;;Heavy;;Sin Estampado;Wow;CASUAL EVENT;2/10/2023;24/12/2023;12;329;5;FALSE;59.99;12354;2587
11658;verano;Sweater;Tops;TRICOT;235,205,207;Standard;Slim;;Rounded Neck;Long;;;;Fine point;Sin Estampado;Lady;CASUAL EVENT;13/3/2023;7/5/2023;8;204;5;FALSE;29.99;8417;2839
11659;verano;Jumpsuit;Dresses, jumpsuits and Complete set;WOVEN;68,178,169;Long;Straight;;Draped;Sleeveless;;;Light;;Otros Estampados;;FORMAL EVENT;6/3/2023;28/5/2023;12;138;5;FALSE;69.99;2151;1640
11660;invierno;Trousers;Bottoms;JEANS;63,102,137;Long;Wide leg;Regular Waist;;;;;Medium;;Sin Estampado;;TIME OFF;3/6/2024;25/8/2024;12;864;5;FALSE;39.99;33689;16405
11661;invierno;Sweater;Tops;TRICOT;49,47,72;Standard;Slim;;Perkins;Long;;;;Midpoint;Sin Estampado;;TIME OFF;23/9/2024;17/11/2024;8;1152;3;FALSE;29.99;30807;16877
11662;verano;T-shirt;Tops;CIRCULAR;242,160,157;Standard;Straight;;Rounded Neck;Short;;;Light;;Sin Estampado;Authentic;TIME OFF;27/11/2023;18/2/2024;12;492;5;FALSE;15.99;12751;2868
11666;invierno;Dresses;Dresses, jumpsuits and Complete set;TRICOT;0,0,0;Long;Slim;;Boat;Long;;;;Fine point;Sin Estampado;Ideal;CASUAL WORK;7/10/2024;1/12/2024;8;1173;7;FALSE;29.99;44007;9597
11667;invierno;Dresses;Dresses, jumpsuits and Complete set;TRICOT;177,179,180;Midi;Slim;;Low cut;Fine Strap;;;;Fine point;Sin Estampado;Lady;CASUAL EVENT;30/10/2023;24/12/2023;8;200;7;FALSE;49.99;11710;2866
11668;verano;Intimate;Accesories, Swim and Intimate;CIRCULAR;186,186,186;;;;;;;;;;Sin Estampado;Cosmopolitan;TIME OFF;4/3/2024;23/6/2024;16;59;5;FALSE;25.99;6475;2042
11669;verano;T-shirt;Tops;CIRCULAR;81,77,50;Standard;Regular;;V-Neck;Short;;;Light;;Sin Estampado;;TIME OFF;13/3/2023;21/5/2023;10;891;7;TRUE;19.99;49595;32115
11670;invierno;Jumpsuit;Dresses, jumpsuits and Complete set;JEANS;175,198,207;Long;Straight;;Open back;Sleeveless;;;Light;;Sin Estampado;;TIME OFF;22/4/2024;16/6/2024;8;355;7;FALSE;49.99;10215;3780
11671;invierno;T-shirt;Tops;CIRCULAR;0,0,0;Standard;Slim;;Off Shoulder;Long;;;Medium;;Sin Estampado;;TIME OFF;8/7/2024;1/9/2024;8;117;5;FALSE;19.99;4088;643
11672;invierno;Skirts;Bottoms;WOVEN;242,160,157;Midi;Straight;Regular Waist;;;;;Medium;;Rayas;Wow;TIME OFF;20/5/2024;14/7/2024;8;799;5;FALSE;29.99;24813;3574
11673;invierno;Dresses;Dresses, jumpsuits and Complete set;WOVEN;233,227,214;Long;Straight;;Close-fitting;Long;;;Light;;Sin Estampado;Casual Chic;FORMAL EVENT;27/5/2024;23/6/2024;4;89;5;FALSE;89.99;2151;1225
11674;invierno;Jeans;Bottoms;JEANS;63,102,137;Standard;Straight;Regular Waist;;;;;Medium;;Sin Estampado;;TIME OFF;10/7/2023;1/10/2023;12;344;8;FALSE;29.99;13824;7767
11675;invierno;Sweatshirts;Tops;CIRCULAR;186,186,186;Standard;Regular;;Close-fitting;Long;;;;;Sin Estampado;Ideal;TIME OFF;21/10/2024;15/12/2024;8;108;5;FALSE;39.99;4593;323
11676;invierno;Vest;Outerwear;TRICOT;49,47,72;Standard;Straight;;Turtle neck;;;;;Midpoint;Sin Estampado;;TIME OFF;12/8/2024;3/11/2024;12;1109;5;TRUE;29.99;51347;4733
11677;verano;Trousers;Bottoms;WOVEN;225,204,175;Long;Straight;Regular Waist;;;;;Medium;;Sin Estampado;Ideal;FORMAL WORK;11/12/2023;3/3/2024;12;171;5;FALSE;39.99;10977;1318
11678;verano;Vest;Outerwear;TRICOT;233,227,214;Standard;Straight;;Close-fitting;;;;;Thick point;Sin Estampado;Wow;TIME OFF;19/2/2024;14/4/2024;8;849;5;FALSE;25.99;22279;10932
11679;verano;Sweater;Tops;TRICOT;133,65,142;Standard;Straight;;Pole;Short;;;;Fine point;Sin Estampado;;TIME OFF;25/3/2024;19/5/2024;8;285;5;FALSE;35.99;7730;1600
11680;verano;Skirts;Bottoms;SYNTHETIC LEATHER;0,0,0;Midi;;;;;;;;;Sin Estampado;;FORMAL WORK;23/1/2023;2/4/2023;10;406;11;TRUE;35.99;15251;10066
11681;invierno;Cardigans;Tops;TRICOT;0,0,0;Long;Straight;;V-Neck;Long;;;;Fine point;Sin Estampado;Casual Chic;TIME OFF;4/9/2023;26/11/2023;12;130;5;FALSE;29.99;3961;2509
11682;invierno;Shirt;Tops;WOVEN;242,240,235;Standard;Regular;;Shirt-style collar;Long;;;Light;;Sin Estampado;;FORMAL WORK;27/5/2024;21/7/2024;8;452;7;FALSE;39.99;26865;12275
11683;verano;T-shirt;Tops;CIRCULAR;42,49,66;;Slim;;V-Neck;Long;;;Light;;Sin Estampado;;TIME OFF;30/1/2023;26/3/2023;8;361;7;FALSE;15.99;15721;5526
11684;verano;Dresses;Dresses, jumpsuits and Complete set;TRICOT;104,51,15;Long;Straight;;Perkins;Long;;;;Midpoint;Sin Estampado;;TIME OFF;20/3/2023;14/5/2023;8;410;7;FALSE;49.99;13396;2757
11685;invierno;Dresses;Dresses, jumpsuits and Complete set;WOVEN;29,80,144;Short;Evase;;Wrap collar;Sleeveless;;;Light;;Flores;;CASUAL WORK;27/5/2024;21/7/2024;8;960;11;TRUE;29.99;29259;11228
11686;invierno;Skirts;Bottoms;JEANS;23,26,28;Midi;Straight;Regular Waist;;;;;Medium;;Sin Estampado;Authentic;TIME OFF;5/8/2024;27/10/2024;12;878;7;FALSE;29.99;44451;8229
11687;invierno;Jumpsuit;Dresses, jumpsuits and Complete set;WOVEN;242,160,157;Crop;Straight;;Close-fitting;Sleeveless;;;Light;;Sin Estampado;Authentic;TIME OFF;26/6/2023;15/10/2023;16;215;5;FALSE;39.99;5334;2042
11689;verano;Trousers;Bottoms;WOVEN;24,38,60;Crop;Slim;Regular Waist;;;;;Medium;;Sin Estampado;Lady;FORMAL WORK;28/11/2022;19/3/2023;16;536;8;FALSE;25.99;31282;10139
11691;verano;Swimwear;Accesories, Swim and Intimate;CIRCULAR;170,67,48;;Classical;;;;;;;;Sin Estampado;Cosmopolitan;TIME OFF;18/3/2024;23/6/2024;14;103;4;FALSE;15.99;3923;2661
11692;verano;Tops;Tops;WOVEN;79,132,84;Long;Straight;;Halter;Sleeveless;;;Medium;;Sin Estampado;;CASUAL WORK;2/1/2023;26/3/2023;12;93;5;FALSE;29.99;5357;717
11693;verano;T-shirt;Tops;CIRCULAR;0,0,0;Standard;Regular;;Boat;Long;;;Light;;Sin Estampado;;TIME OFF;7/11/2022;26/3/2023;20;1164;11;TRUE;9.99;139062;97862
11694;verano;Tops;Tops;CIRCULAR;66,64,46;Standard;Slim;;Rounded Neck;Fine Strap;;;Light;;Sin Estampado;Lady;TIME OFF;15/4/2024;9/6/2024;8;337;7;FALSE;17.99;19670;2459
11695;invierno;Sweater;Tops;TRICOT;0,0,0;Standard;Straight;;Turtle neck;Long;;;;Fine point;Sin Estampado;Casual Chic;CASUAL WORK;2/10/2023;26/11/2023;8;1087;7;FALSE;19.99;78563;27807
11696;verano;Dresses;Dresses, jumpsuits and Complete set;WOVEN;175,198,207;Midi;Straight;;Halter;Fine Strap;;;Heavy;;Sin Estampado;Lady;TIME OFF;20/11/2023;11/2/2024;12;65;5;FALSE;35.99;6116;538
11697;verano;Skirts;Bottoms;WOVEN;243,242,238;Long;Evase;Regular Waist;;;;;Medium;;Lunares/Topos;Lady;FORMAL EVENT;13/3/2023;7/5/2023;8;461;7;FALSE;45.99;19233;10184
11698;verano;Dresses;Dresses, jumpsuits and Complete set;CIRCULAR;79,132,84;Long;Straight;;V-Neck;Long;;;Light;;Sin Estampado;Authentic;TIME OFF;11/12/2023;4/2/2024;8;156;7;FALSE;25.99;27146;2008
11701;verano;Dresses;Dresses, jumpsuits and Complete set;WOVEN;0,0,0;Long;Evase;;Shirt-style collar;Sleeveless;;;Light;;Sin Estampado;;FORMAL WORK;22/4/2024;16/6/2024;8;1175;7;FALSE;39.99;49081;28208
11702;invierno;Sweater;Tops;TRICOT;141,173,212;Standard;Straight;;Rounded Neck;Short;;;;Fine point;Sin Estampado;;TIME OFF;8/7/2024;29/9/2024;12;1059;7;FALSE;19.99;42264;20844
11704;verano;Sweater;Tops;TRICOT;233,227,214;Medium;Slim;;Low cut;Long;;;;Fine point;Sin Estampado;Authentic;CASUAL WORK;25/3/2024;19/5/2024;8;533;5;FALSE;25.99;20735;7046
11706;verano;Dresses;Dresses, jumpsuits and Complete set;WOVEN;229,77,78;Short;Slim;;Low cut;Three quarters;;;Medium;;Sin Estampado;;FORMAL EVENT;6/5/2024;30/6/2024;8;238;5;FALSE;49.99;4271;757
