ID;id_season;weekly_demand;family;category;fabric;color_rgb;length_type;silhouette_type;waist_type;neck_lapel_type;sleeve_length_type;heel_shape_type;toecap_type;woven_structure;knit_structure;print_type;archetype;moment;phase_in;phase_out;life_cycle_length;num_stores;num_sizes;has_plus_sizes;price;Production
10279;89;9570;6;3;0;38;10;27;-1;20;1;;;3;-1;20;5;4;24;55;10;752;5;False;39.99;16157
10280;87;2251;15;4;5;166;-1;21;-1;20;1;;;2;-1;20;-1;3;12;106;8;164;3;False;49.99;3407
10281;87;53532;7;1;1;162;3;10;3;-1;-1;;;3;-1;20;-1;4;61;10;20;1213;12;False;25.99;79592
10282;89;316;18;4;4;178;6;25;-1;3;1;;;-1;2;20;0;0;90;67;8;97;5;False;35.99;3783
10284;86;6125;25;3;5;138;10;25;-1;24;-1;;;2;-1;20;5;2;45;82;6;258;5;False;39.99;7780
10285;87;62130;15;4;5;47;10;27;-1;20;1;;;2;-1;9;-1;3;100;71;12;1195;7;False;19.99;83531
10286;86;24372;21;4;0;178;10;27;-1;3;2;;;-1;-1;20;4;4;33;12;8;371;11;True;22.99;24864
10287;88;23906;18;4;4;116;10;27;-1;16;1;;;-1;2;20;0;4;99;74;8;956;7;False;29.99;31887
10288;88;18077;18;4;4;138;4;27;-1;2;1;;;-1;2;20;4;4;62;44;8;777;6;False;29.99;30719
10290;89;890;4;2;5;162;4;27;-1;7;3;;;2;-1;20;-1;3;31;9;8;96;5;False;59.99;4975
10292;86;13262;18;4;4;179;10;27;-1;19;2;;;-1;0;20;0;1;8;38;10;947;7;False;19.99;35027
10293;89;227;15;4;5;222;10;27;-1;20;1;;;2;-1;20;5;3;94;73;8;74;5;False;45.99;4065
10294;88;26992;14;3;5;162;6;27;-1;9;1;;;3;-1;20;1;4;73;37;12;1066;11;False;69.99;55418
10296;87;8350;24;1;5;166;-1;-1;-1;-1;-1;;;-1;-1;20;4;3;37;71;10;351;7;False;39.99;12635
10298;86;6700;4;2;5;213;4;8;-1;3;1;;;2;-1;20;-1;2;20;102;12;208;5;False;59.99;6553
10299;88;9020;4;2;5;0;4;27;-1;20;1;;;2;-1;12;-1;1;36;17;8;984;11;True;29.99;45086
10300;86;43987;24;1;0;120;-1;-1;3;-1;-1;;;2;-1;20;3;4;97;65;12;976;7;False;19.99;49398
10301;88;17523;18;4;4;50;10;27;-1;19;1;;;-1;0;20;0;1;39;7;12;1006;11;False;22.99;40519
10302;87;4708;4;2;5;148;9;27;-1;11;0;;;2;-1;20;5;4;110;34;6;350;4;False;39.99;9975
10303;88;9158;6;3;5;132;-1;-1;-1;19;1;;;3;-1;20;-1;3;11;44;10;923;7;False;69.99;21612
10304;87;1323;17;1;5;0;9;25;0;-1;-1;;;1;-1;20;-1;0;22;63;6;95;3;False;69.99;2280
10306;89;10711;18;4;4;37;10;27;-1;20;2;;;-1;0;20;0;1;29;0;8;701;7;False;22.99;29256
10307;89;1780;4;2;5;12;4;8;-1;24;1;;;2;-1;16;5;1;49;87;6;293;5;False;45.99;13574
10308;89;7404;16;1;5;166;-1;-1;1;-1;-1;;;2;-1;20;-1;4;60;26;12;674;5;False;35.99;19670
10310;89;6109;4;2;0;138;8;8;-1;19;2;;;-1;-1;20;-1;1;17;105;8;579;5;False;35.99;21967
10311;86;35933;18;4;4;0;10;27;-1;19;1;;;-1;3;20;-1;1;43;15;8;1134;10;False;25.99;42092
10312;87;47749;7;1;1;208;3;24;3;-1;-1;;;3;-1;20;-1;4;16;71;24;1119;12;False;29.99;118982
10313;86;2210;15;4;5;167;10;27;-1;22;1;;;2;-1;7;5;2;44;30;8;168;3;False;39.99;8285
10314;88;2962;22;4;4;116;4;27;-1;3;3;;;-1;2;20;0;4;52;31;8;650;7;False;29.99;18625
10315;89;40278;21;4;0;166;10;21;-1;-1;-1;;;-1;-1;20;2;4;98;66;12;989;7;False;15.99;62448
10317;87;5514;15;4;5;166;10;27;-1;20;1;;;2;-1;20;0;3;12;45;10;1132;7;False;29.99;35450
10318;87;21901;8;2;5;166;9;27;-1;11;3;;;3;-1;20;1;3;79;59;8;620;7;False;39.99;26711
10320;88;2017;24;1;5;119;4;31;2;-1;-1;;;3;-1;20;0;4;21;109;8;135;5;False;29.99;5129
10322;86;1109;22;4;5;162;4;27;-1;7;3;;;3;-1;20;-1;1;4;95;12;103;5;False;29.99;5052
10323;89;6757;6;3;5;153;-1;-1;-1;-1;-1;;;3;-1;20;-1;1;56;87;10;642;7;False;59.99;22993
10324;87;26187;21;4;0;156;10;21;-1;22;1;;;3;-1;20;4;0;22;112;8;1192;7;False;29.99;37259
10325;87;51227;16;1;1;70;9;27;1;-1;-1;;;3;-1;20;-1;4;16;98;12;987;8;False;25.99;71034
10326;87;21252;21;4;0;166;10;22;-1;19;2;;;2;-1;20;5;4;105;19;10;971;11;False;19.99;35091
10327;87;3165;25;3;5;87;10;25;-1;24;-1;;;2;-1;20;-1;3;12;106;8;246;5;False;39.99;7223
10330;88;25436;2;4;4;133;9;27;-1;24;1;;;-1;3;20;5;4;99;11;10;1015;7;False;25.99;33840
10331;88;8782;8;2;5;138;4;27;-1;20;3;;;3;-1;20;-1;3;62;44;8;395;7;False;49.99;21824
10334;89;6325;25;3;4;138;10;27;-1;22;-1;;;-1;2;20;-1;4;42;9;12;1164;11;True;29.99;51539
10337;89;787;22;4;5;0;3;25;-1;19;3;;;-1;-1;20;5;3;42;20;8;75;4;False;29.99;8101
10338;87;15461;7;1;1;166;4;31;3;-1;-1;;;3;-1;20;-1;4;16;98;12;584;8;False;29.99;45234
10339;87;37049;16;1;1;166;9;14;1;-1;-1;;;3;-1;20;-1;4;16;98;12;1004;12;False;19.99;53553
10340;87;12230;18;4;4;113;10;27;-1;3;1;;;-1;2;20;3;4;41;19;8;1007;7;False;25.99;29084
10341;89;16099;4;2;0;38;9;27;-1;2;3;;;2;-1;20;5;1;42;9;12;639;7;False;25.99;29191
10342;87;17440;19;4;0;143;10;21;-1;22;1;;;3;-1;20;1;4;23;106;12;781;7;False;29.99;35735
10343;89;606;3;3;4;0;6;27;-1;3;1;;;-1;3;20;-1;4;49;28;8;215;3;False;69.99;4428
10345;89;670;24;1;0;107;10;21;3;-1;-1;;;-1;-1;20;-1;4;106;73;12;87;5;False;29.99;4675
10347;87;10233;3;3;5;222;4;27;-1;6;1;;;1;-1;20;5;3;12;97;12;1017;11;False;149.99;24015
10348;89;28524;15;4;5;158;10;27;-1;20;1;;;2;-1;0;-1;3;54;26;8;1174;11;True;19.99;93149
10349;89;16222;7;1;1;166;4;10;3;-1;-1;;;3;-1;20;-1;4;98;66;12;599;12;True;29.99;31882
10351;89;5258;17;1;0;194;9;-1;-1;-1;-1;;;-1;-1;20;5;1;68;35;12;398;5;False;19.99;15841
10352;86;2874;4;2;0;0;4;27;-1;-1;-1;;;-1;-1;20;1;0;71;50;8;417;7;False;35.99;17703
10354;86;3825;15;4;1;70;10;21;-1;19;1;;;3;-1;20;-1;4;96;30;6;390;7;False;29.99;16863
10355;87;5849;4;2;5;178;9;8;-1;7;0;;;2;-1;20;-1;0;16;59;6;311;7;False;29.99;17261
10356;86;10245;17;1;1;70;9;27;1;-1;-1;;;3;-1;20;6;4;8;102;8;801;11;True;22.99;46514
10357;89;442;18;4;4;116;10;15;-1;3;1;;;-1;2;20;4;1;38;14;8;59;5;False;59.99;6190
10358;86;76643;7;1;1;208;3;10;1;-1;-1;;;3;-1;20;-1;4;18;82;20;1166;12;True;25.99;152073
10359;89;290;4;2;5;21;9;8;-1;3;2;;;3;-1;20;5;1;54;26;8;54;5;False;59.99;3654
10360;89;583;22;4;0;94;10;25;-1;25;3;;;2;-1;20;5;4;60;39;8;193;4;False;7.99;10407
10362;89;23004;4;2;0;94;5;15;-1;7;3;;;2;-1;20;-1;4;29;0;8;1000;5;False;22.99;44539
10363;86;1617;23;3;5;116;4;27;-1;20;-1;;;3;-1;20;4;1;19;4;8;120;7;False;119.99;5107
10364;87;31631;7;1;1;25;3;10;3;-1;-1;;;3;-1;20;-1;4;48;112;20;655;12;False;25.99;57393
10366;89;6856;24;1;5;138;4;11;0;-1;-1;;;-1;-1;20;5;3;17;99;12;545;5;False;39.99;18781
10367;87;24592;18;4;4;87;-1;-1;-1;-1;-1;;;-1;2;20;5;4;32;10;8;976;7;False;29.99;31073
10368;87;2786;17;1;5;141;7;19;-1;-1;-1;;;-1;-1;20;5;3;86;61;8;381;5;False;39.99;18857
10369;87;17438;25;3;0;153;3;27;-1;24;-1;;;2;-1;20;1;1;23;106;12;679;7;False;22.99;26919
10371;89;9109;17;1;0;23;7;27;-1;-1;-1;;;-1;-1;20;5;4;49;28;8;741;7;False;25.99;20976
10373;87;11390;24;1;5;206;4;27;3;-1;-1;;;3;-1;20;-1;1;37;10;12;694;11;False;39.99;27197
10374;88;8225;17;1;4;138;7;-1;-1;-1;-1;;;-1;2;20;0;1;99;11;10;492;7;False;29.99;22521
10375;89;1014;22;4;0;0;3;25;-1;7;3;;;2;-1;20;0;0;13;107;8;130;5;False;19.99;3252
10377;87;1930;14;3;5;178;4;15;-1;9;1;;;1;-1;20;4;4;63;97;10;288;7;False;79.99;8654
10378;88;4554;15;4;5;222;10;25;-1;20;1;;;2;-1;20;-1;3;103;85;8;536;7;False;29.99;24031
10380;89;9088;21;4;0;0;10;25;-1;3;1;;;2;-1;20;-1;1;17;47;10;517;5;False;17.99;24805
10383;86;7394;23;3;5;178;4;15;-1;5;-1;;;2;-1;20;1;1;96;76;12;319;7;False;59.99;14086
10384;86;18851;17;1;5;116;7;27;0;-1;-1;;;2;-1;20;5;1;59;90;10;594;7;False;35.99;45544
10385;88;3884;7;1;1;204;4;31;3;-1;-1;;;3;-1;20;-1;4;51;33;8;318;6;False;39.99;18043
10387;86;14877;18;4;4;91;10;27;-1;24;1;;;-1;2;20;0;1;33;12;8;704;7;False;29.99;23294
10388;88;9153;21;4;0;194;10;-1;-1;2;2;;;2;-1;20;0;1;78;58;8;569;7;False;17.99;44589
10389;89;6214;17;1;5;0;4;-1;-1;-1;-1;;;-1;-1;20;-1;1;108;87;8;574;5;False;49.99;26132
10390;86;5747;24;1;5;125;10;24;3;-1;-1;;;3;-1;20;-1;1;50;108;24;207;5;False;19.99;12884
10391;87;421;4;2;5;222;4;27;-1;2;1;;;2;-1;20;2;2;100;86;4;73;5;False;69.99;3109
10392;87;32232;24;1;5;50;3;7;3;-1;-1;;;-1;-1;20;4;3;23;106;12;1156;7;False;29.99;51943
10393;89;5285;24;1;5;0;10;24;2;-1;-1;;;3;-1;20;-1;3;60;2;24;171;5;False;25.99;16477
10394;87;55378;4;2;0;178;7;27;-1;-1;-1;;;-1;-1;20;3;4;79;59;8;1154;11;False;29.99;57079
10395;86;1247;24;1;5;158;4;16;0;-1;-1;;;2;-1;7;-1;1;70;50;12;113;5;False;49.99;2537
10398;87;21383;15;4;5;0;-1;-1;-1;26;3;;;2;-1;20;-1;3;23;1;8;916;7;False;19.99;37151
10399;87;1735;13;4;0;0;-1;-1;-1;-1;-1;;;-1;-1;20;4;1;23;1;8;240;7;False;19.99;16512
10403;89;1558;21;4;0;160;10;27;-1;3;2;;;-1;-1;20;-1;4;80;47;12;87;5;False;12.99;6529
10405;88;57;22;4;0;166;-1;-1;-1;-1;-1;;;-1;-1;20;5;4;27;17;4;15;3;False;25.99;363
10406;88;7887;18;4;4;179;10;27;-1;17;1;;;-1;0;20;1;1;65;33;12;1064;7;False;29.99;71218
10408;86;4494;25;3;1;208;10;25;-1;24;-1;;;3;-1;20;-1;4;81;69;8;261;7;False;29.99;16303
10409;86;1791;4;2;5;138;4;8;-1;24;5;;;2;-1;7;-1;0;107;82;12;168;5;False;49.99;6132
10410;87;7485;3;3;5;137;4;15;-1;20;1;;;1;-1;20;1;4;6;36;10;808;11;False;99.99;19539
10413;89;5594;2;4;0;138;10;25;-1;20;1;;;2;-1;20;5;1;5;99;8;365;7;False;25.99;16656
10415;89;4698;7;1;1;138;10;31;3;-1;-1;;;3;-1;20;-1;4;49;28;8;517;8;False;35.99;15506
10416;89;1899;15;4;5;138;4;15;-1;20;1;;;2;-1;20;-1;1;80;53;8;377;6;False;39.99;18579
10417;87;3256;21;4;0;178;-1;-1;-1;-1;-1;;;-1;-1;20;3;4;16;110;8;429;5;False;15.99;18490
10418;87;19722;15;4;5;0;10;25;-1;24;1;;;2;-1;20;-1;3;109;36;6;994;11;False;29.99;30822
10419;87;6433;18;4;4;222;10;27;-1;20;1;;;-1;0;20;4;4;37;10;12;1091;3;False;39.99;29541
10421;89;2654;15;4;5;58;4;15;-1;20;1;;;2;-1;20;-1;1;17;105;8;347;5;False;29.99;18854
10423;86;5863;21;4;0;67;10;21;-1;3;2;;;2;-1;20;-1;4;59;38;8;290;7;False;15.99;15040
10425;87;2521;21;4;0;138;10;21;-1;-1;1;;;2;-1;20;1;1;57;36;8;513;5;False;25.99;21076
10426;87;2027;7;1;1;208;4;31;3;-1;-1;;;3;-1;20;-1;4;48;27;8;172;8;False;39.99;14607
10428;88;12938;18;4;4;194;10;15;-1;17;1;;;-1;2;20;0;4;40;22;8;1079;11;False;29.99;51409
10429;89;941;8;2;5;85;4;27;-1;20;1;;;2;-1;20;0;2;98;83;4;85;5;False;89.99;2704
10430;87;1863;4;2;4;138;4;25;-1;24;0;;;-1;2;20;3;0;16;110;8;184;3;False;59.99;4494
10431;88;7482;16;1;1;138;9;14;1;-1;-1;;;3;-1;20;-1;4;52;31;8;331;12;True;19.99;35420
10432;87;20005;0;3;5;0;10;27;-1;5;1;;;3;-1;20;5;3;100;10;14;1210;11;False;69.99;89577
10433;88;6288;22;4;4;138;3;25;-1;11;0;;;-1;0;20;5;4;78;58;8;615;5;False;22.99;16741
10434;89;2099;4;2;0;0;9;-1;-1;-1;-1;;;2;-1;20;5;1;56;35;8;301;5;False;29.99;12983
10435;88;1510;6;3;5;73;10;27;-1;20;1;;;-1;-1;20;-1;2;36;17;8;185;5;False;69.99;6029
10437;87;2754;18;4;4;75;10;27;-1;3;1;;;-1;2;20;4;4;86;72;4;462;6;False;35.99;14445
10439;86;1253;15;4;0;0;-1;-1;-1;24;1;;;2;-1;20;-1;0;102;78;8;142;5;False;25.99;9501
10440;89;1071;0;3;0;212;10;27;-1;15;1;;;3;-1;20;0;0;13;107;8;138;5;False;89.99;5380
10441;89;412;6;3;2;0;10;15;-1;20;1;;;3;-1;20;-1;4;56;99;6;49;5;False;199.99;1042
10442;88;2381;17;1;4;0;3;8;3;-1;-1;;;-1;0;20;0;0;15;111;8;204;3;False;59.99;4505
10444;87;794;21;4;0;0;10;21;-1;19;2;;;1;-1;20;4;4;89;71;8;87;5;False;12.99;4473
10446;87;1460;4;2;5;138;7;27;-1;20;1;;;2;-1;15;-1;1;37;80;6;734;5;False;49.99;21809
10447;87;6691;21;4;0;56;10;27;-1;-1;-1;;;-1;-1;20;1;4;83;63;8;694;11;False;19.99;30482
10448;89;8504;4;2;4;0;7;25;-1;11;5;;;-1;0;20;-1;0;17;53;6;744;5;False;49.99;19973
10450;86;2208;8;2;5;0;4;27;-1;24;3;;;2;-1;20;1;1;53;32;8;113;7;False;39.99;5157
10451;89;862;16;1;1;23;3;27;3;-1;-1;;;3;-1;0;-1;4;82;9;6;161;6;False;29.99;9731
10452;89;47325;22;4;4;138;10;25;-1;19;3;;;-1;0;20;-1;1;98;53;16;1189;8;False;19.99;94303
10453;88;1606;24;1;5;23;3;27;1;-1;-1;;;2;-1;20;5;4;73;37;12;87;5;False;29.99;12027
10454;89;6818;24;1;3;0;4;25;3;-1;-1;;;3;-1;20;-1;1;101;67;12;572;7;False;39.99;19094
10455;88;18011;4;2;5;0;4;8;-1;24;2;;;2;-1;0;-1;4;27;5;8;1134;11;True;35.99;47720
10457;88;3745;8;2;0;225;4;27;-1;24;3;;;2;-1;20;5;4;78;58;8;444;5;False;39.99;17762
10458;86;4199;21;4;0;166;-1;-1;-1;-1;-1;;;-1;-1;20;6;4;97;76;8;302;7;False;15.99;15877
10459;88;325;4;2;5;178;7;25;-1;25;0;;;2;-1;20;1;1;39;74;6;65;5;False;39.99;3950
10460;87;2381;24;1;5;87;10;27;3;-1;-1;;;2;-1;20;-1;3;12;106;8;247;7;False;49.99;5432
10461;87;737;22;4;5;73;3;-1;-1;-1;-1;;;-1;-1;20;-1;0;22;63;6;60;3;False;69.99;1337
10463;87;16680;17;1;0;0;5;27;0;-1;-1;;;2;-1;20;0;1;23;106;12;960;11;False;25.99;47177
10465;86;4399;17;1;0;158;9;27;0;-1;-1;;;2;-1;20;-1;0;28;65;6;305;5;False;49.99;17163
10466;86;1035;4;2;4;75;7;27;-1;17;2;;;-1;2;20;-1;4;59;38;8;228;7;False;29.99;9632
10467;86;8809;17;1;5;178;7;8;3;-1;-1;;;2;-1;1;5;3;107;43;6;1103;11;False;39.99;36515
10468;87;37049;7;1;1;191;10;20;2;-1;-1;;;3;-1;20;-1;4;48;10;16;928;12;False;25.99;77956
10469;88;14899;2;4;4;225;10;27;-1;3;1;;;-1;0;20;0;1;40;17;12;870;7;False;22.99;37102
10470;88;3157;4;2;5;225;9;8;-1;26;4;;;2;-1;11;-1;1;11;49;6;506;6;False;39.99;17420
10472;86;2533;24;1;5;49;4;31;1;-1;-1;;;3;-1;7;5;3;59;38;8;537;8;False;39.99;21813
10473;86;3324;15;4;1;208;10;21;-1;19;1;;;3;-1;20;-1;4;44;30;8;531;5;False;29.99;18036
10474;87;6342;21;4;0;138;10;21;-1;19;2;;;2;-1;20;5;4;23;106;12;660;7;False;15.99;20739
10475;89;24199;18;4;4;37;6;27;-1;16;1;;;-1;2;20;-1;4;75;55;8;1052;7;False;29.99;28003
10477;89;733;22;4;0;194;10;25;-1;25;3;;;2;-1;20;5;4;60;39;8;231;5;False;7.99;13898
10478;89;5735;18;4;4;0;10;27;-1;17;2;;;-1;0;20;-1;4;31;9;8;529;4;False;35.99;20762
10479;88;5998;18;4;4;138;10;27;-1;21;1;;;-1;3;20;0;4;99;11;10;381;7;False;29.99;10614
10480;89;44804;24;1;5;0;4;-1;3;-1;-1;;;3;-1;20;-1;3;94;62;12;975;8;False;29.99;68457
10481;89;1216;15;4;5;162;4;27;-1;19;3;;;2;-1;20;-1;3;68;47;8;111;5;False;35.99;5416
10482;89;9400;7;1;1;0;4;24;1;-1;-1;;;-1;-1;20;-1;4;108;87;8;614;8;False;25.99;36754
10483;86;5488;18;4;4;138;3;27;-1;2;1;;;-1;2;20;-1;4;59;38;8;564;7;False;29.99;24368
10485;88;784;7;1;1;208;4;27;2;-1;-1;;;-1;-1;20;-1;4;78;70;4;103;8;False;39.99;14324
10487;89;8954;22;4;4;50;10;25;-1;19;3;;;-1;0;20;-1;4;106;26;6;998;5;False;25.99;23983
10488;88;3584;15;4;5;162;4;15;-1;20;1;;;2;-1;20;-1;4;27;5;8;202;3;False;49.99;8313
10489;88;15283;21;4;0;56;10;25;-1;19;1;;;2;-1;20;5;4;77;60;8;732;7;False;12.99;37440
10490;87;2046;18;4;4;166;10;27;-1;3;1;;;-1;2;20;5;1;57;36;8;192;3;False;39.99;5540
10491;89;11279;6;3;5;94;10;-1;-1;20;1;;;-1;-1;20;-1;3;106;73;12;1222;11;True;59.99;32430
10492;86;22303;22;4;0;0;3;27;-1;19;3;;;2;-1;20;3;1;97;65;12;608;7;False;15.99;34891
10493;87;1424;4;2;0;0;9;25;-1;25;3;;;2;-1;20;0;4;79;110;10;134;3;False;19.99;9215
10495;86;7622;24;1;5;132;4;16;1;-1;-1;;;2;-1;20;1;3;45;12;12;291;8;False;29.99;15358
10496;87;1290;4;2;5;222;4;8;-1;20;1;;;2;-1;20;5;3;89;18;6;137;5;False;49.99;5137
10497;89;3140;4;2;5;157;4;8;-1;11;0;;;2;-1;7;-1;3;72;109;6;430;5;False;79.99;14816
10498;89;250;17;1;5;21;9;8;1;-1;-1;;;3;-1;20;5;1;54;26;8;63;5;False;39.99;2975
10499;87;12550;4;2;5;178;4;8;-1;26;1;;;2;-1;7;1;1;86;61;8;1130;7;False;35.99;41036
10500;86;5641;22;4;4;138;10;27;-1;3;3;;;-1;3;20;0;4;97;76;8;326;7;False;25.99;10809
10501;87;1313;18;4;4;96;6;15;-1;3;1;;;-1;0;20;5;4;22;112;8;179;3;False;59.99;6723
10502;88;18854;4;2;5;200;7;25;-1;11;3;;;2;-1;20;-1;3;27;5;8;991;5;False;39.99;30376
10503;89;1465;12;3;5;225;4;15;-1;20;-1;;;1;-1;20;4;4;75;55;8;163;3;False;129.99;6508
10504;87;3799;14;3;5;38;6;15;-1;19;1;;;3;-1;20;4;4;37;71;10;407;7;False;59.99;18434
10505;89;31389;21;4;0;23;10;25;-1;-1;-1;;;-1;-1;20;5;1;56;28;12;997;7;False;12.99;41847
10509;88;1491;2;4;4;125;10;27;-1;20;1;;;-1;3;20;0;1;62;44;8;607;7;False;29.99;26371
10510;89;392;24;1;4;38;4;10;0;-1;-1;;;-1;0;20;4;4;75;55;8;92;5;False;39.99;2184
10511;87;632;18;4;4;0;6;27;-1;9;1;;;-1;0;20;0;1;37;18;8;119;3;False;49.99;5816
10513;89;1386;15;4;5;99;10;8;-1;3;1;;;2;-1;20;0;2;98;83;4;88;5;False;45.99;2471
10514;87;7786;4;2;4;211;4;8;-1;11;0;;;-1;0;20;5;0;22;112;8;426;6;False;39.99;15404
10515;86;11000;22;4;4;138;10;27;-1;19;5;;;-1;2;20;5;0;33;12;8;371;5;False;29.99;14664
10516;86;9058;24;1;5;153;-1;-1;0;-1;-1;;;2;-1;20;5;3;69;94;10;583;7;False;39.99;22463
10518;86;3049;4;2;4;138;7;25;-1;19;1;;;-1;0;20;-1;1;44;30;8;200;7;False;49.99;6688
10519;89;790;3;3;4;202;4;27;-1;5;1;;;-1;3;20;-1;4;101;81;8;347;4;False;69.99;14789
10520;86;2777;18;4;4;179;10;15;-1;24;1;;;-1;3;20;-1;4;107;30;10;253;7;False;39.99;9783
10521;89;7731;1;4;0;94;10;25;-1;13;3;;;3;-1;20;5;0;13;107;8;758;7;False;22.99;20166
10522;88;288;17;1;1;25;8;8;2;-1;-1;;;3;-1;20;-1;4;66;111;6;85;3;False;35.99;3956
10523;86;579;4;2;5;0;4;27;-1;26;5;;;2;-1;20;-1;4;50;15;12;119;5;False;35.99;9750
10524;89;200;2;4;4;73;10;27;-1;16;-1;;;-1;3;20;0;0;7;93;8;48;5;False;39.99;2657
10525;87;141246;16;1;1;208;9;14;1;-1;-1;;;3;-1;20;-1;4;16;98;12;1170;12;False;19.99;128178
10526;89;454;15;4;5;138;10;21;-1;20;1;;;2;-1;12;-1;3;42;20;8;58;5;False;35.99;6805
10527;87;73;6;3;2;0;9;27;-1;-1;-1;;;-1;-1;20;1;4;37;18;8;38;4;False;229.99;1215
10528;87;4564;8;2;0;222;4;27;-1;24;1;;;3;-1;20;3;0;22;112;8;574;5;False;69.99;16214
10529;86;2588;4;2;5;94;4;-1;-1;11;0;;;2;-1;2;1;2;28;65;6;253;4;False;69.99;8938
10531;86;859;15;4;5;178;10;27;-1;19;3;;;2;-1;20;0;3;84;6;10;104;3;True;19.99;4760
10532;87;8083;17;1;5;143;7;-1;-1;-1;-1;;;2;-1;15;-1;1;37;80;6;696;11;False;35.99;25661
10533;87;44424;24;1;5;0;3;7;3;-1;-1;;;-1;-1;20;4;3;23;97;16;1179;11;False;29.99;70328
10534;86;24916;18;4;4;37;10;27;-1;24;1;;;-1;0;20;-1;1;18;94;12;794;11;True;19.99;42566
10536;89;20012;18;4;4;50;10;27;-1;16;1;;;-1;0;20;-1;1;5;99;8;799;5;False;25.99;61996
10537;88;4850;4;2;5;186;4;27;-1;26;1;;;2;-1;20;-1;3;66;111;6;940;5;False;45.99;26999
10542;87;31688;21;4;0;162;10;27;-1;19;2;;;2;-1;20;0;4;86;54;12;971;7;False;9.99;61432
10543;89;7879;3;3;0;38;6;27;-1;15;1;;;1;-1;20;5;4;49;28;8;550;3;False;69.99;11767
10544;87;1734;3;3;5;0;4;21;-1;15;1;;;3;-1;20;4;0;89;10;10;232;11;False;179.99;4577
10545;87;3949;22;4;0;0;10;27;-1;24;0;;;2;-1;20;0;0;10;98;8;320;4;False;15.99;24789
10547;87;19076;15;4;5;222;10;21;-1;20;1;;;2;-1;7;-1;3;100;80;8;1141;5;False;29.99;39643
10549;88;5674;6;3;5;165;10;15;-1;20;1;;;1;-1;20;1;4;0;33;10;570;7;False;59.99;14589
10550;89;18797;24;1;5;167;3;21;0;-1;-1;;;2;-1;6;-1;4;34;13;8;723;7;False;29.99;37307
10553;86;36657;18;4;4;0;10;27;-1;24;1;;;-1;0;20;-1;1;107;82;12;1088;11;False;19.99;42236
10554;86;988;4;2;5;158;4;8;-1;19;1;;;2;-1;20;6;2;44;30;8;157;5;False;59.99;7362
10555;89;24328;3;3;5;194;6;21;-1;15;1;;;3;-1;20;1;1;5;87;12;1085;7;False;69.99;38948
10556;89;15702;24;1;0;38;4;25;3;-1;-1;;;3;-1;20;5;1;82;2;10;926;7;False;25.99;36580
10557;86;4634;17;1;5;116;7;-1;1;-1;-1;;;2;-1;20;1;1;28;72;15;857;7;False;35.99;33341
10558;89;1156;18;4;4;215;10;25;-1;11;1;;;-1;0;20;-1;1;38;14;8;244;5;False;29.99;8934
10559;87;444;5;0;5;125;4;-1;-1;-1;-1;;;-1;-1;20;5;4;100;63;16;47;3;False;29.99;2217
10560;88;69788;7;1;1;208;0;14;1;-1;-1;;;3;-1;20;-1;4;39;31;26;938;12;True;29.99;108849
10561;86;6227;22;4;0;56;10;27;-1;24;0;;;2;-1;20;0;4;28;65;6;425;5;False;25.99;18419
10562;87;1173;24;1;0;0;4;27;0;-1;-1;;;3;-1;20;3;1;86;54;12;89;5;False;29.99;3794
10563;86;37695;24;1;5;138;4;16;0;-1;-1;;;2;-1;9;1;1;59;38;8;894;7;True;27.99;45301
10564;87;21691;4;2;5;0;4;8;-1;26;3;;;2;-1;7;1;4;35;8;8;875;11;False;29.99;50595
10565;87;2091;4;2;4;138;7;27;-1;11;0;;;-1;0;20;5;1;61;46;4;404;7;False;29.99;13946
10566;87;66387;21;4;0;166;10;27;-1;2;1;;;2;-1;20;1;4;23;97;16;1147;11;False;9.99;121615
10567;87;18035;3;3;5;0;6;25;-1;15;1;;;3;-1;20;5;3;100;63;16;1061;7;False;79.99;35590
10568;87;954;4;2;4;0;7;25;-1;7;3;;;-1;0;20;1;4;12;97;12;106;5;False;29.99;5129
10569;89;513;24;1;5;23;2;27;3;-1;-1;;;2;-1;20;1;1;82;2;10;94;5;False;35.99;4285
10570;87;19278;8;2;5;178;3;27;-1;24;2;;;2;-1;7;4;1;105;32;6;841;7;False;39.99;38065
10571;86;364;21;4;0;162;10;27;-1;19;2;;;3;-1;20;-1;4;18;94;12;63;4;False;19.99;4050
10574;88;4526;15;4;5;138;10;27;-1;24;1;;;2;-1;20;-1;4;62;44;8;516;3;False;39.99;15073
10575;87;22564;4;2;5;0;9;27;-1;26;1;;;2;-1;20;-1;0;22;63;6;1196;11;False;39.99;37534
10576;87;4422;22;4;4;96;10;25;-1;3;3;;;-1;0;20;5;0;22;112;8;640;7;False;22.99;19063
10578;87;3608;4;2;5;165;4;25;-1;7;3;;;2;-1;20;-1;2;16;110;8;323;5;False;69.99;9277
10579;86;979;7;1;1;134;3;9;2;-1;-1;;;3;-1;20;-1;4;97;76;8;47;5;False;29.99;2113
10580;87;23098;15;4;5;162;4;15;-1;20;2;;;2;-1;20;5;1;105;84;8;685;7;False;25.99;36000
10581;89;3616;15;4;5;23;10;27;-1;3;1;;;2;-1;0;-1;3;31;73;6;461;5;False;25.99;22463
10582;87;15026;4;2;4;138;9;27;-1;16;1;;;-1;0;20;1;4;48;27;8;1059;7;False;35.99;54923
